gene,correct,total,accuracy,class,subclass,cutoff
TRAJ37,38,38,1.0,TRA,TRAJ,20
TRAJ36,38,38,1.0,TRA,TRAJ,20
TRAJ35,38,38,1.0,TRA,TRAJ,20
TRAJ34,38,38,1.0,TRA,TRAJ,20
TRAJ33,38,38,1.0,TRA,TRAJ,20
TRAJ32,38,38,1.0,TRA,TRAJ,20
TRAJ31,38,38,1.0,TRA,TRAJ,20
TRAJ30,38,38,1.0,TRA,TRAJ,20
TRAJ29,38,38,1.0,TRA,TRAJ,20
TRAJ28,38,38,1.0,TRA,TRAJ,20
TRAJ27,38,38,1.0,TRA,TRAJ,20
TRAJ26,38,38,1.0,TRA,TRAJ,20
TRAJ25,38,38,1.0,TRA,TRAJ,20
TRAJ24,38,38,1.0,TRA,TRAJ,20
TRAJ23,38,38,1.0,TRA,TRAJ,20
TRAJ22,38,38,1.0,TRA,TRAJ,20
TRAJ21,34,34,1.0,TRA,TRAJ,20
TRAJ20,38,38,1.0,TRA,TRAJ,20
TRAJ19,32,32,1.0,TRA,TRAJ,20
TRAJ18,38,38,1.0,TRA,TRAJ,20
TRAJ17,32,32,1.0,TRA,TRAJ,20
TRAJ16,37,38,0.974,TRA,TRAJ,20
TRAJ14,38,38,1.0,TRA,TRAJ,20
TRAJ13,38,38,1.0,TRA,TRAJ,20
TRAJ12,38,38,1.0,TRA,TRAJ,20
TRAJ11,38,38,1.0,TRA,TRAJ,20
TRAJ10,38,38,1.0,TRA,TRAJ,20
TRAJ9,38,38,1.0,TRA,TRAJ,20
TRAJ8,38,38,1.0,TRA,TRAJ,20
TRAJ7,38,38,1.0,TRA,TRAJ,20
TRAJ6,38,38,1.0,TRA,TRAJ,20
TRAJ5,32,32,1.0,TRA,TRAJ,20
TRAJ4,38,38,1.0,TRA,TRAJ,20
TRAJ3,34,34,1.0,TRA,TRAJ,20
TRAJ2,38,38,1.0,TRA,TRAJ,20
TRAJ1,32,32,1.0,TRA,TRAJ,20
TRGJ2,36,36,1.0,TRG,TRGJ,20
TRGJP2,32,32,1.0,TRG,TRGJ,20
TRGJ1,38,38,1.0,TRG,TRGJ,20
TRGJP,34,34,1.0,TRG,TRGJ,20
TRGJP1,38,38,1.0,TRG,TRGJ,20
TRGV11,38,38,1.0,TRG,TRGV,20
TRGV10,38,38,1.0,TRG,TRGV,20
TRGV9,38,38,1.0,TRG,TRGV,20
TRGVA,30,30,1.0,TRG,TRGV,20
TRGV8,38,38,1.0,TRG,TRGV,20
TRGV5P,32,32,1.0,TRG,TRGV,20
TRGV5,30,30,1.0,TRG,TRGV,20
TRGV4,20,20,1.0,TRG,TRGV,20
TRGV3,36,36,1.0,TRG,TRGV,20
TRGV2,34,34,1.0,TRG,TRGV,20
TRGV1,36,36,1.0,TRG,TRGV,20
TRBV1,38,38,1.0,TRB,TRBV,20
TRBV2,38,38,1.0,TRB,TRBV,20
TRBV3-1,38,38,1.0,TRB,TRBV,20
TRBV4-1,38,38,1.0,TRB,TRBV,20
TRBV5-1,38,38,1.0,TRB,TRBV,20
TRBV6-1,38,38,1.0,TRB,TRBV,20
TRBV7-1,38,38,1.0,TRB,TRBV,20
TRBV4-2,38,38,1.0,TRB,TRBV,20
TRBV6-2,38,38,1.0,TRB,TRBV,20
TRBV7-2,38,38,1.0,TRB,TRBV,20
TRBV6-4,38,38,1.0,TRB,TRBV,20
TRBV7-3,38,38,1.0,TRB,TRBV,20
TRBV5-3,38,38,1.0,TRB,TRBV,20
TRBV9,38,38,1.0,TRB,TRBV,20
TRBV10-1,38,38,1.0,TRB,TRBV,20
TRBV11-1,28,28,1.0,TRB,TRBV,20
TRBV12-1,38,38,1.0,TRB,TRBV,20
TRBV10-2,38,38,1.0,TRB,TRBV,20
TRBV11-2,38,38,1.0,TRB,TRBV,20
TRBV12-2,38,38,1.0,TRB,TRBV,20
TRBV6-5,38,38,1.0,TRB,TRBV,20
TRBV7-4,38,38,1.0,TRB,TRBV,20
TRBV5-4,38,38,1.0,TRB,TRBV,20
TRBV6-6,38,38,1.0,TRB,TRBV,20
TRBV5-5,38,38,1.0,TRB,TRBV,20
TRBV6-7,38,38,1.0,TRB,TRBV,20
TRBV7-6,36,36,1.0,TRB,TRBV,20
TRBV5-6,38,38,1.0,TRB,TRBV,20
TRBV6-8,30,30,1.0,TRB,TRBV,20
TRBV7-7,29,36,0.806,TRB,TRBV,20
TRBV5-7,36,36,1.0,TRB,TRBV,20
TRBV7-9,34,34,1.0,TRB,TRBV,20
TRBV13,36,36,1.0,TRB,TRBV,20
TRBV10-3,38,38,1.0,TRB,TRBV,20
TRBV11-3,38,38,1.0,TRB,TRBV,20
TRBV12-3,38,38,1.0,TRB,TRBV,20
TRBV12-4,36,36,1.0,TRB,TRBV,20
TRBV12-5,38,38,1.0,TRB,TRBV,20
TRBV14,38,38,1.0,TRB,TRBV,20
TRBV15,38,38,1.0,TRB,TRBV,20
TRBV16,38,38,1.0,TRB,TRBV,20
TRBV17,38,38,1.0,TRB,TRBV,20
TRBV18,38,38,1.0,TRB,TRBV,20
TRBV19,38,38,1.0,TRB,TRBV,20
TRBV20-1,38,38,1.0,TRB,TRBV,20
TRBV21-1,36,36,1.0,TRB,TRBV,20
TRBV23-1,38,38,1.0,TRB,TRBV,20
TRBV24-1,38,38,1.0,TRB,TRBV,20
TRBV25-1,36,36,1.0,TRB,TRBV,20
TRBV26,32,32,1.0,TRB,TRBV,20
TRBV27,38,38,1.0,TRB,TRBV,20
TRBV28,38,38,1.0,TRB,TRBV,20
TRBV29-1,38,38,1.0,TRB,TRBV,20
TRBV30,38,38,1.0,TRB,TRBV,20
TRBJ1-1,38,38,1.0,TRB,TRBJ,20
TRBJ1-2,38,38,1.0,TRB,TRBJ,20
TRBJ1-3,38,38,1.0,TRB,TRBJ,20
TRBJ1-4,36,36,1.0,TRB,TRBJ,20
TRBJ1-5,38,38,1.0,TRB,TRBJ,20
TRBJ1-6,38,38,1.0,TRB,TRBJ,20
TRBJ2-1,38,38,1.0,TRB,TRBJ,20
TRBJ2-2,38,38,1.0,TRB,TRBJ,20
TRBJ2-2P,38,38,1.0,TRB,TRBJ,20
TRBJ2-3,38,38,1.0,TRB,TRBJ,20
TRBJ2-4,38,38,1.0,TRB,TRBJ,20
TRBJ2-5,38,38,1.0,TRB,TRBJ,20
TRBJ2-6,38,38,1.0,TRB,TRBJ,20
TRBJ2-7,38,38,1.0,TRB,TRBJ,20
IGHV1-2,0,2,0.0,IGH,IGHV,20
IGHV1-18,12,12,1.0,IGH,IGHV,20
IGHV1-24,22,22,1.0,IGH,IGHV,20
IGHV1-45,32,32,1.0,IGH,IGHV,20
IGHV1-46,34,34,1.0,IGH,IGHV,20
IGHV1-58,36,36,1.0,IGH,IGHV,20
IGHV1-68,30,30,1.0,IGH,IGHV,20
IGHV1-69,12,14,0.857,IGH,IGHV,20
IGHV1-69-2,6,6,1.0,IGH,IGHV,20
IGHV1-69D,8,8,1.0,IGH,IGHV,20
IGHV2-5,8,8,1.0,IGH,IGHV,20
IGHV2-26,22,22,1.0,IGH,IGHV,20
IGHV2-70,26,34,0.765,IGH,IGHV,20
IGHV2-70D,7,8,0.875,IGH,IGHV,20
IGHV3-11,4,4,1.0,IGH,IGHV,20
IGHV3-13,2,2,1.0,IGH,IGHV,20
IGHV3-15,13,16,0.812,IGH,IGHV,20
IGHV3-16,10,10,1.0,IGH,IGHV,20
IGHV3-19,16,16,1.0,IGH,IGHV,20
IGHV3-20,12,12,1.0,IGH,IGHV,20
IGHV3-21,16,16,1.0,IGH,IGHV,20
IGHV3-22,24,24,1.0,IGH,IGHV,20
IGHV3-23,24,24,1.0,IGH,IGHV,20
IGHV3-25,26,26,1.0,IGH,IGHV,20
IGHV3-29,10,10,1.0,IGH,IGHV,20
IGHV3-30,17,20,0.85,IGH,IGHV,20
IGHV3-30-2,20,20,1.0,IGH,IGHV,20
IGHV3-32,14,22,0.636,IGH,IGHV,20
IGHV3-33,18,18,1.0,IGH,IGHV,20
IGHV3-33-2,16,16,1.0,IGH,IGHV,20
IGHV3-35,26,26,1.0,IGH,IGHV,20
IGHV3-38,18,18,1.0,IGH,IGHV,20
IGHV3-41,12,12,1.0,IGH,IGHV,20
IGHV3-43,22,22,1.0,IGH,IGHV,20
IGHV3-47,31,32,0.969,IGH,IGHV,20
IGHV3-48,31,32,0.969,IGH,IGHV,20
IGHV3-49,32,32,1.0,IGH,IGHV,20
IGHV3-52,36,36,1.0,IGH,IGHV,20
IGHV3-53,36,36,1.0,IGH,IGHV,20
IGHV3-54,32,32,1.0,IGH,IGHV,20
IGHV3-62,32,34,0.941,IGH,IGHV,20
IGHV3-63,38,38,1.0,IGH,IGHV,20
IGHV3-64,36,36,1.0,IGH,IGHV,20
IGHV3-64D,4,4,1.0,IGH,IGHV,20
IGHV3-66,29,30,0.967,IGH,IGHV,20
IGHV3-69-1,6,6,1.0,IGH,IGHV,20
IGHV3-7,10,10,1.0,IGH,IGHV,20
IGHV3-71,26,26,1.0,IGH,IGHV,20
IGHV3-72,36,36,1.0,IGH,IGHV,20
IGHV3-73,36,36,1.0,IGH,IGHV,20
IGHV3-74,14,14,1.0,IGH,IGHV,20
IGHV4-28,13,14,0.929,IGH,IGHV,20
IGHV4-31,6,6,1.0,IGH,IGHV,20
IGHV4-34,18,18,1.0,IGH,IGHV,20
IGHV4-39,28,32,0.875,IGH,IGHV,20
IGHV4-55,36,36,1.0,IGH,IGHV,20
IGHV4-59,34,34,1.0,IGH,IGHV,20
IGHV4-61,19,34,0.559,IGH,IGHV,20
IGHV5-10-1,4,4,1.0,IGH,IGHV,20
IGHV5-51,34,34,1.0,IGH,IGHV,20
IGHV5-78,38,38,1.0,IGH,IGHV,20
IGHV6-1,4,4,1.0,IGH,IGHV,20
IGHV7-34-1,28,28,1.0,IGH,IGHV,20
IGHV7-4-1,4,4,1.0,IGH,IGHV,20
IGHV7-40,34,34,1.0,IGH,IGHV,20
IGHV7-81,38,38,1.0,IGH,IGHV,20
IGHV8-51-1,35,36,0.972,IGH,IGHV,20
IGHJ6,2,2,1.0,IGH,IGHJ,20
IGKV1-5,16,16,1.0,IGK,IGKV,20
IGKV1-6,12,12,1.0,IGK,IGKV,20
IGKV1-8,4,4,1.0,IGK,IGKV,20
IGKV1-9,1,2,0.5,IGK,IGKV,20
IGKV1-12,17,22,0.773,IGK,IGKV,20
IGKV1-13,28,28,1.0,IGK,IGKV,20
IGKV1-16,2,2,1.0,IGK,IGKV,20
IGKV1-17,2,2,1.0,IGK,IGKV,20
IGKV1-27,4,4,1.0,IGK,IGKV,20
IGKV1-33,16,16,1.0,IGK,IGKV,20
IGKV1-37,12,12,1.0,IGK,IGKV,20
IGKV1-39,8,8,1.0,IGK,IGKV,20
IGKV1D-8,12,12,1.0,IGK,IGKV,20
IGKV1D-12,29,30,0.967,IGK,IGKV,20
IGKV1D-13,30,30,1.0,IGK,IGKV,20
IGKV1D-16,14,14,1.0,IGK,IGKV,20
IGKV1D-17,12,12,1.0,IGK,IGKV,20
IGKV1D-33,14,14,1.0,IGK,IGKV,20
IGKV1D-37,14,14,1.0,IGK,IGKV,20
IGKV1D-39,12,12,1.0,IGK,IGKV,20
IGKV1D-42,12,12,1.0,IGK,IGKV,20
IGKV1D-43,14,14,1.0,IGK,IGKV,20
IGKV2-4,24,24,1.0,IGK,IGKV,20
IGKV2-18,4,4,1.0,IGK,IGKV,20
IGKV2-24,8,14,0.571,IGK,IGKV,20
IGKV2-28,20,20,1.0,IGK,IGKV,20
IGKV2-29,6,10,0.6,IGK,IGKV,20
IGKV2-30,20,20,1.0,IGK,IGKV,20
IGKV2D-18,4,4,1.0,IGK,IGKV,20
IGKV2D-24,4,4,1.0,IGK,IGKV,20
IGKV2D-26,16,16,1.0,IGK,IGKV,20
IGKV2D-28,20,20,1.0,IGK,IGKV,20
IGKV2D-29,6,6,1.0,IGK,IGKV,20
IGKV2D-30,20,20,1.0,IGK,IGKV,20
IGKV2D-40,10,10,1.0,IGK,IGKV,20
IGKV3-7,11,22,0.5,IGK,IGKV,20
IGKV3-15,20,20,1.0,IGK,IGKV,20
IGKV3-20,6,6,1.0,IGK,IGKV,20
IGKV3D-7,24,24,1.0,IGK,IGKV,20
IGKV3D-11,18,18,1.0,IGK,IGKV,20
IGKV3D-15,19,22,0.864,IGK,IGKV,20
IGKV3D-20,4,4,1.0,IGK,IGKV,20
IGKV4-1,18,18,1.0,IGK,IGKV,20
IGKV5-2,20,20,1.0,IGK,IGKV,20
IGKV6-21,18,18,1.0,IGK,IGKV,20
IGKV6D-21,22,22,1.0,IGK,IGKV,20
IGKV6D-41,18,18,1.0,IGK,IGKV,20
IGKV7-3,28,28,1.0,IGK,IGKV,20
IGKJ1,2,2,1.0,IGK,IGKJ,20
IGKJ2,1,2,0.5,IGK,IGKJ,20
IGKJ3,4,4,1.0,IGK,IGKJ,20
IGKJ4,16,16,1.0,IGK,IGKJ,20
IGKJ5,24,24,1.0,IGK,IGKJ,20
IGLV1-36,34,34,1.0,IGL,IGLV,20
IGLV1-40,28,28,1.0,IGL,IGLV,20
IGLV1-41,24,24,1.0,IGL,IGLV,20
IGLV1-44,34,34,1.0,IGL,IGLV,20
IGLV1-47,36,36,1.0,IGL,IGLV,20
IGLV1-50,38,38,1.0,IGL,IGLV,20
IGLV1-51,36,36,1.0,IGL,IGLV,20
IGLV1-62,38,38,1.0,IGL,IGLV,20
IGLV10-54,38,38,1.0,IGL,IGLV,20
IGLV11-55,38,38,1.0,IGL,IGLV,20
IGLV2-5,34,34,1.0,IGL,IGLV,20
IGLV2-8,38,38,1.0,IGL,IGLV,20
IGLV2-11,34,34,1.0,IGL,IGLV,20
IGLV2-14,36,36,1.0,IGL,IGLV,20
IGLV2-18,36,36,1.0,IGL,IGLV,20
IGLV2-23,38,38,1.0,IGL,IGLV,20
IGLV2-33,38,38,1.0,IGL,IGLV,20
IGLV2-34,34,34,1.0,IGL,IGLV,20
IGLV3-1,38,38,1.0,IGL,IGLV,20
IGLV3-9,36,36,1.0,IGL,IGLV,20
IGLV3-10,34,34,1.0,IGL,IGLV,20
IGLV3-12,38,38,1.0,IGL,IGLV,20
IGLV3-13,38,38,1.0,IGL,IGLV,20
IGLV3-16,38,38,1.0,IGL,IGLV,20
IGLV3-19,38,38,1.0,IGL,IGLV,20
IGLV3-21,38,38,1.0,IGL,IGLV,20
IGLV3-22,20,20,1.0,IGL,IGLV,20
IGLV3-25,38,38,1.0,IGL,IGLV,20
IGLV3-27,38,38,1.0,IGL,IGLV,20
IGLV3-31,36,36,1.0,IGL,IGLV,20
IGLV3-32,36,36,1.0,IGL,IGLV,20
IGLV4-3,38,38,1.0,IGL,IGLV,20
IGLV4-60,24,24,1.0,IGL,IGLV,20
IGLV4-69,38,38,1.0,IGL,IGLV,20
IGLV5-37,38,38,1.0,IGL,IGLV,20
IGLV5-45,36,36,1.0,IGL,IGLV,20
IGLV5-48,34,34,1.0,IGL,IGLV,20
IGLV5-52,38,38,1.0,IGL,IGLV,20
IGLV6-57,38,38,1.0,IGL,IGLV,20
IGLV7-43,30,30,1.0,IGL,IGLV,20
IGLV7-46,38,38,1.0,IGL,IGLV,20
IGLV8-61,38,38,1.0,IGL,IGLV,20
IGLV9-49,38,38,1.0,IGL,IGLV,20
IGLJ1,36,36,1.0,IGL,IGLJ,20
IGLJ2,34,34,1.0,IGL,IGLJ,20
IGLJ3,38,38,1.0,IGL,IGLJ,20
IGLJ4,38,38,1.0,IGL,IGLJ,20
IGLJ5,37,38,0.974,IGL,IGLJ,20
IGLJ6,38,38,1.0,IGL,IGLJ,20
IGLJ7,38,38,1.0,IGL,IGLJ,20
