Sample1,Sample2,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DPB2,HLA-DQA1,HLA-DQB1,HLA-DRB1,HLA-DQA2
HG02178,HG01776,0.0,103.0,58.0,2.0,9.0,600.0,37.0,3.0,173.0,4007.0
HG02178,HG00325,39.0,30.0,43.0,364.0,63.0,550.0,29.0,3.0,230.0,6.0
HG02178,HG02223,96.0,103.0,2.0,365.0,324.0,548.0,49.0,395.0,374.0,14.0
HG02178,HG00313,40.0,31.0,3.0,364.0,64.0,99.0,29.0,3.0,702.0,16.0
HG02178,HG01506,145.0,8.0,58.0,365.0,306.0,103.0,35.0,71.0,0.0,4.0
HG02178,HG00148,1.0,103.0,55.0,366.0,63.0,551.0,18.0,390.0,406.0,30.0
HG02178,HG02239,0.0,77.0,8.0,4.0,11.0,104.0,29.0,19.0,401.0,51.0
HG02178,HG00338,40.0,30.0,43.0,369.0,322.0,102.0,30.0,3.0,242.0,4013.0
HG02178,HG00255,145.0,100.0,1.0,365.0,305.0,104.0,180.0,71.0,176.0,15.0
HG02178,HG03882,97.0,14.0,52.0,368.0,322.0,646.0,50.0,405.0,0.0,14.0
HG02178,HG04039,1.0,3.0,50.0,4.0,54.0,100.0,49.0,405.0,281.0,4.0
HG02178,HG03904,2.0,84.0,54.0,368.0,304.0,106.0,30.0,3.0,176.0,2452.0
HG02178,NA21099,2.0,8.0,3.0,0.0,4.0,83.0,31.0,18.0,191.0,4006.0
HG02178,HG03941,0.0,30.0,44.0,5.0,55.0,99.0,36.0,29.0,0.0,14.0
HG02178,HG03977,96.0,42.0,43.0,368.0,313.0,646.0,29.0,20.0,191.0,4.0
HG02178,NA21111,130.0,78.0,1.0,4.0,56.0,104.0,58.0,358.0,0.0,26.0
HG02178,NA21110,96.0,2.0,43.0,365.0,323.0,211.0,49.0,405.0,0.0,21.0
HG02178,HG03009,93.0,84.0,2.0,3.0,55.0,551.0,21.0,22.0,0.0,3.0
HG02178,NA20899,2.0,84.0,55.0,369.0,305.0,105.0,29.0,22.0,165.0,14.0
HG02017,NA18971,92.0,105.0,66.0,1.0,1.0,475.0,9.0,19.0,173.0,3.0
HG02017,HG01597,46.0,4.0,149.0,1.0,121.0,230.0,641.0,501.0,0.0,6.0
HG02017,HG00634,28.0,8.0,149.0,330.0,58.0,274.0,10.0,20.0,173.0,6.0
HG02017,HG00844,140.0,85.0,0.0,1.0,0.0,230.0,3.0,0.0,3.0,4.0
HG02017,NA18980,28.0,84.0,66.0,376.0,9.0,229.0,46.0,410.0,334.0,6.0
HG02017,HG00596,27.0,81.0,60.0,1.0,0.0,228.0,10.0,19.0,173.0,3995.0
HG02017,HG00607,136.0,56.0,65.0,2.0,306.0,228.0,20.0,404.0,414.0,4.0
HG02017,NA20801,139.0,90.0,22.0,2.0,0.0,477.0,57.0,27.0,235.0,34.0
HG02017,HG01776,28.0,25.0,19.0,67.0,43.0,184.0,5.0,0.0,153.0,4007.0
HG02017,HG00325,1.0,89.0,60.0,372.0,59.0,21.0,57.0,27.0,806.0,6.0
HG02017,HG02223,92.0,94.0,65.0,371.0,320.0,87.0,42.0,404.0,163.0,10.0
HG02017,HG00313,1.0,84.0,60.0,372.0,60.0,23.0,0.0,3.0,60.0,7.0
HG02017,HG01506,139.0,28.0,20.0,373.0,302.0,484.0,17.0,71.0,0.0,1.0
HG02017,HG00148,27.0,98.0,22.0,372.0,59.0,22.0,21.0,400.0,42.0,32.0
HG02017,HG02239,28.0,88.0,65.0,71.0,7.0,484.0,0.0,2.0,180.0,55.0
HG02017,HG00338,1.0,98.0,22.0,377.0,318.0,190.0,58.0,27.0,140.0,4013.0
HG02017,HG00255,139.0,8.0,25.0,373.0,301.0,489.0,159.0,71.0,173.0,11.0
HG02017,HG03882,93.0,97.0,2.0,376.0,318.0,228.0,36.0,410.0,0.0,5.0
HG02017,HG04039,27.0,75.0,6.0,71.0,50.0,483.0,37.0,410.0,587.0,4.0
HG02017,HG03904,28.0,0.0,0.0,376.0,300.0,228.0,58.0,27.0,173.0,2451.0
HG02017,NA21099,28.0,81.0,27.0,1.0,0.0,478.0,2.0,1.0,153.0,4008.0
HG02017,HG03941,27.0,98.0,30.0,72.0,59.0,102.0,18.0,1.0,0.0,16.0
HG02017,HG03977,92.0,90.0,29.0,376.0,309.0,228.0,0.0,3.0,179.0,4.0
HG02017,NA21111,129.0,74.0,55.0,71.0,52.0,193.0,41.0,370.0,0.0,15.0
HG02017,NA21110,92.0,97.0,7.0,371.0,319.0,229.0,35.0,410.0,0.0,24.0
HG02017,HG03009,89.0,0.0,0.0,70.0,51.0,90.0,47.0,27.0,0.0,3.0
HG02017,NA20899,28.0,0.0,1.0,377.0,301.0,191.0,0.0,5.0,153.0,14.0
NA18971,HG01597,6.0,65.0,1.0,0.0,122.0,575.0,403.0,496.0,16.0,2.0
NA18971,HG00634,1.0,107.0,1.0,329.0,59.0,591.0,1.0,1.0,297.0,2.0
NA18971,HG00844,6.0,97.0,0.0,0.0,1.0,7.0,77.0,158.0,173.0,2.0
NA18971,NA18980,89.0,65.0,0.0,375.0,8.0,5.0,95.0,405.0,343.0,2.0
NA18971,HG00596,0.0,65.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,3992.0
NA18971,HG00607,62.0,65.0,1.0,1.0,307.0,573.0,77.0,405.0,219.0,1.0
NA18971,NA20801,3.0,51.0,7.0,1.0,1.0,3.0,66.0,152.0,312.0,41.0
NA18971,HG01776,3.0,8.0,66.0,66.0,53.0,526.0,79.0,3.0,173.0,4004.0
NA18971,HG00325,29.0,97.0,7.0,371.0,58.0,477.0,66.0,71.0,219.0,2.0
NA18971,HG02223,0.0,65.0,1.0,370.0,319.0,475.0,90.0,432.0,108.0,1.0
NA18971,HG00313,95.0,96.0,2.0,371.0,59.0,29.0,9.0,20.0,1566.0,3.0
NA18971,HG01506,5.0,115.0,73.0,372.0,301.0,25.0,76.0,71.0,58.0,3.0
NA18971,HG00148,3.0,50.0,1.0,371.0,58.0,478.0,28.0,427.0,165.0,31.0
NA18971,HG02239,90.0,65.0,1.0,70.0,8.0,26.0,9.0,19.0,170.0,54.0
NA18971,HG00338,31.0,51.0,63.0,376.0,317.0,30.0,67.0,152.0,133.0,4009.0
NA18971,HG00255,4.0,48.0,0.0,372.0,300.0,26.0,164.0,71.0,277.0,2.0
NA18971,HG03882,1.0,12.0,66.0,375.0,317.0,573.0,93.0,405.0,0.0,1.0
NA18971,HG04039,28.0,92.0,66.0,70.0,49.0,27.0,90.0,405.0,281.0,0.0
NA18971,HG03904,29.0,27.0,72.0,375.0,299.0,28.0,67.0,152.0,386.0,2446.0
NA18971,NA21099,77.0,93.0,2.0,0.0,1.0,4.0,11.0,18.0,232.0,4005.0
NA18971,HG03941,95.0,8.0,62.0,71.0,60.0,27.0,77.0,159.0,0.0,14.0
NA18971,HG03977,0.0,8.0,63.0,375.0,308.0,573.0,9.0,20.0,54.0,0.0
NA18971,NA21111,27.0,79.0,0.0,70.0,51.0,26.0,73.0,360.0,0.0,28.0
NA18971,NA21110,0.0,104.0,63.0,370.0,318.0,138.0,92.0,405.0,59.0,25.0
NA18971,HG03009,3.0,105.0,1.0,69.0,50.0,478.0,30.0,131.0,20.0,0.0
NA18971,NA20899,82.0,95.0,64.0,376.0,300.0,27.0,9.0,22.0,232.0,5.0
HG01597,HG00634,20.0,9.0,0.0,82.0,95.0,279.0,649.0,497.0,0.0,43.0
HG01597,HG00844,0.0,105.0,153.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0
HG01597,NA18980,20.0,0.0,166.0,375.0,40.0,3.0,3.0,2.0,0.0,43.0
HG01597,HG00596,19.0,0.0,161.0,0.0,27.0,2.0,315.0,5.0,0.0,2.0
HG01597,HG00607,60.0,0.0,165.0,1.0,11.0,2.0,410.0,504.0,0.0,13.0
HG01597,NA20801,3.0,84.0,8.0,1.0,49.0,566.0,638.0,323.0,0.0,34.0
HG01597,HG01776,3.0,26.0,160.0,66.0,133.0,55.0,640.0,497.0,0.0,3.0
HG01597,HG00325,30.0,102.0,159.0,371.0,51.0,115.0,16.0,539.0,0.0,43.0
HG01597,HG02223,114.0,0.0,2.0,370.0,36.0,3.0,319.0,5.0,0.0,1.0
HG01597,HG00313,57.0,54.0,3.0,371.0,50.0,213.0,638.0,502.0,0.0,3.0
HG01597,HG01506,5.0,29.0,160.0,372.0,39.0,562.0,32.0,509.0,0.0,7.0
HG01597,HG00148,3.0,1.0,163.0,371.0,39.0,127.0,410.0,5.0,0.0,14.0
HG01597,HG02239,20.0,0.0,8.0,70.0,52.0,562.0,311.0,6.0,0.0,2.0
HG01597,HG00338,32.0,84.0,159.0,376.0,31.0,154.0,416.0,507.0,0.0,3.0
HG01597,HG00255,4.0,9.0,1.0,372.0,36.0,105.0,15.0,391.0,0.0,2.0
HG01597,HG03882,2.0,69.0,155.0,375.0,31.0,2.0,16.0,0.0,0.0,5.0
HG01597,HG04039,19.0,93.0,151.0,70.0,36.0,563.0,17.0,0.0,0.0,43.0
HG01597,HG03904,20.0,85.0,149.0,375.0,35.0,2.0,637.0,570.0,0.0,2514.0
HG01597,NA21099,20.0,55.0,3.0,0.0,121.0,566.0,408.0,500.0,0.0,33.0
HG01597,HG03941,19.0,69.0,162.0,71.0,55.0,261.0,403.0,504.0,0.0,11.0
HG01597,HG03977,114.0,69.0,161.0,375.0,40.0,2.0,404.0,500.0,0.0,2.0
HG01597,NA21111,29.0,75.0,1.0,70.0,49.0,179.0,258.0,321.0,0.0,14.0
HG01597,NA21110,83.0,105.0,152.0,370.0,32.0,3.0,303.0,7.0,0.0,6.0
HG01597,HG03009,96.0,1.0,2.0,69.0,40.0,172.0,16.0,0.0,0.0,43.0
HG01597,NA20899,20.0,55.0,150.0,376.0,32.0,155.0,724.0,323.0,47.0,5.0
HG00634,HG00844,144.0,105.0,153.0,329.0,58.0,459.0,50.0,406.0,173.0,2.0
HG00634,NA18980,1.0,102.0,166.0,11.0,57.0,458.0,3.0,0.0,230.0,4965.0
HG00634,HG00596,1.0,102.0,161.0,11.0,58.0,457.0,2.0,1.0,5.0,2.0
HG00634,HG00607,138.0,102.0,165.0,12.0,326.0,457.0,9.0,0.0,219.0,9.0
HG00634,NA20801,142.0,84.0,8.0,24.0,58.0,580.0,74.0,396.0,192.0,31.0
HG00634,HG01776,0.0,17.0,160.0,323.0,36.0,421.0,52.0,4.0,173.0,3.0
HG00634,HG00325,39.0,97.0,159.0,1.0,1.0,134.0,74.0,72.0,88.0,5004.0
HG00634,HG02223,1.0,86.0,2.0,4.0,310.0,319.0,73.0,432.0,271.0,1.0
HG00634,HG00313,40.0,76.0,3.0,1.0,2.0,255.0,10.0,21.0,141.0,3.0
HG00634,HG01506,144.0,20.0,160.0,2.0,305.0,581.0,50.0,72.0,0.0,7.0
HG00634,HG00148,1.0,101.0,163.0,3.0,1.0,254.0,29.0,427.0,258.0,30.0
HG00634,HG02239,0.0,102.0,8.0,2.0,65.0,587.0,10.0,20.0,230.0,2.0
HG00634,HG00338,40.0,104.0,159.0,12.0,326.0,422.0,75.0,397.0,242.0,3.0
HG00634,HG00255,143.0,0.0,1.0,4.0,310.0,136.0,165.0,72.0,89.0,2.0
HG00634,HG03882,2.0,106.0,155.0,11.0,326.0,457.0,15.0,1.0,0.0,21.0
HG00634,HG04039,1.0,112.0,151.0,2.0,32.0,581.0,12.0,0.0,281.0,12746.0
HG00634,HG03904,2.0,117.0,149.0,11.0,310.0,457.0,75.0,157.0,969.0,10617.0
HG00634,NA21099,2.0,73.0,3.0,328.0,58.0,585.0,12.0,0.0,229.0,24.0
HG00634,HG03941,0.0,104.0,162.0,4.0,73.0,350.0,24.0,0.0,0.0,11.0
HG00634,HG03977,1.0,111.0,161.0,11.0,317.0,457.0,10.0,21.0,169.0,2.0
HG00634,NA21111,130.0,66.0,1.0,24.0,36.0,425.0,70.0,2.0,0.0,14.0
HG00634,NA21110,1.0,105.0,152.0,4.0,318.0,458.0,14.0,0.0,0.0,22.0
HG00634,HG03009,4.0,8.0,2.0,5.0,33.0,322.0,64.0,399.0,0.0,827.0
HG00634,NA20899,2.0,75.0,150.0,12.0,311.0,423.0,10.0,23.0,141.0,5.0
HG00844,NA18980,90.0,1.0,0.0,375.0,9.0,3.0,0.0,2.0,319.0,3771.0
HG00844,HG00596,143.0,90.0,1.0,0.0,0.0,2.0,314.0,6.0,173.0,3772.0
HG00844,HG00607,60.0,80.0,1.0,1.0,15.0,2.0,17.0,404.0,425.0,4.0
HG00844,NA20801,3.0,85.0,22.0,1.0,0.0,10.0,58.0,27.0,235.0,24.0
HG00844,HG01776,3.0,98.0,19.0,66.0,54.0,55.0,2.0,0.0,203.0,3833.0
HG00844,HG00325,30.0,62.0,7.0,371.0,47.0,211.0,17.0,27.0,340.0,4.0
HG00844,HG02223,137.0,105.0,1.0,370.0,32.0,3.0,39.0,6.0,189.0,1.0
HG00844,HG00313,139.0,63.0,60.0,371.0,46.0,28.0,58.0,27.0,145.0,3.0
HG00844,HG01506,5.0,69.0,20.0,372.0,35.0,32.0,14.0,405.0,0.0,4.0
HG00844,HG00148,3.0,91.0,1.0,371.0,43.0,127.0,44.0,6.0,138.0,19.0
HG00844,HG02239,90.0,92.0,1.0,70.0,7.0,33.0,310.0,7.0,180.0,2.0
HG00844,HG00338,32.0,62.0,22.0,376.0,27.0,31.0,59.0,27.0,180.0,3.0
HG00844,HG00255,4.0,87.0,25.0,372.0,32.0,33.0,18.0,372.0,173.0,2.0
HG00844,HG03882,2.0,75.0,2.0,375.0,27.0,2.0,22.0,1.0,0.0,22.0
HG00844,HG04039,29.0,66.0,6.0,70.0,32.0,29.0,18.0,1.0,585.0,2.0
HG00844,HG03904,30.0,85.0,10.0,375.0,31.0,2.0,59.0,27.0,173.0,2.0
HG00844,NA21099,77.0,69.0,27.0,0.0,0.0,11.0,36.0,409.0,179.0,21.0
HG00844,HG03941,145.0,62.0,30.0,71.0,51.0,28.0,15.0,1.0,0.0,11.0
HG00844,HG03977,143.0,62.0,29.0,375.0,36.0,2.0,72.0,28.0,173.0,2.0
HG00844,NA21111,29.0,4.0,55.0,70.0,45.0,33.0,38.0,321.0,0.0,12.0
HG00844,NA21110,83.0,62.0,7.0,370.0,28.0,3.0,36.0,8.0,0.0,3.0
HG00844,HG03009,96.0,85.0,10.0,69.0,36.0,172.0,20.0,1.0,0.0,2.0
HG00844,NA20899,83.0,85.0,11.0,376.0,28.0,34.0,500.0,323.0,145.0,4.0
NA18980,HG00596,1.0,0.0,1.0,0.0,9.0,1.0,314.0,4.0,341.0,296.0
NA18980,HG00607,5.0,0.0,1.0,1.0,9.0,1.0,6.0,0.0,343.0,10.0
NA18980,NA20801,87.0,84.0,75.0,29.0,9.0,8.0,73.0,323.0,374.0,30.0
NA18980,HG01776,1.0,69.0,66.0,366.0,57.0,54.0,49.0,406.0,533.0,269.0
NA18980,HG00325,39.0,71.0,3.0,10.0,17.0,210.0,17.0,423.0,235.0,1333.0
NA18980,HG02223,96.0,0.0,1.0,11.0,32.0,2.0,72.0,4.0,81.0,1.0
NA18980,HG00313,40.0,54.0,63.0,10.0,16.0,28.0,73.0,411.0,70.0,3.0
NA18980,HG01506,37.0,81.0,73.0,11.0,16.0,30.0,33.0,423.0,0.0,7.0
NA18980,HG00148,1.0,1.0,1.0,12.0,43.0,126.0,55.0,4.0,332.0,29.0
NA18980,HG02239,1.0,0.0,1.0,9.0,14.0,31.0,310.0,5.0,60.0,2.0
NA18980,HG00338,40.0,80.0,63.0,1.0,11.0,27.0,74.0,506.0,349.0,3.0
NA18980,HG00255,38.0,77.0,72.0,11.0,15.0,31.0,18.0,391.0,235.0,2.0
NA18980,HG03882,92.0,69.0,66.0,0.0,9.0,1.0,12.0,1.0,0.0,21.0
NA18980,HG04039,1.0,78.0,66.0,9.0,32.0,25.0,11.0,0.0,9.0,11741.0
NA18980,HG03904,2.0,84.0,72.0,0.0,5.0,1.0,74.0,462.0,375.0,735.0
NA18980,NA21099,2.0,55.0,74.0,369.0,9.0,9.0,11.0,0.0,54.0,25.0
NA18980,HG03941,1.0,69.0,62.0,11.0,43.0,24.0,21.0,0.0,0.0,11.0
NA18980,HG03977,96.0,69.0,63.0,0.0,2.0,1.0,88.0,411.0,55.0,2.0
NA18980,NA21111,69.0,3.0,58.0,29.0,15.0,31.0,69.0,2.0,0.0,14.0
NA18980,NA21110,41.0,77.0,63.0,0.0,10.0,2.0,11.0,0.0,0.0,3.0
NA18980,HG03009,93.0,84.0,72.0,12.0,28.0,171.0,20.0,3.0,0.0,4980.0
NA18980,NA20899,2.0,55.0,64.0,1.0,10.0,32.0,499.0,323.0,51.0,5.0
HG00596,HG00607,137.0,0.0,0.0,1.0,4.0,0.0,533.0,405.0,219.0,3993.0
HG00596,NA20801,141.0,76.0,60.0,1.0,0.0,1.0,170.0,322.0,226.0,4032.0
HG00596,HG01776,1.0,69.0,63.0,66.0,54.0,53.0,167.0,3.0,173.0,368.0
HG00596,HG00325,38.0,69.0,2.0,10.0,28.0,209.0,310.0,71.0,218.0,119.0
HG00596,HG02223,0.0,0.0,2.0,11.0,27.0,1.0,4.0,0.0,18.0,3993.0
HG00596,HG00313,39.0,54.0,2.0,10.0,27.0,31.0,10.0,20.0,1557.0,3.0
HG00596,HG01506,143.0,93.0,66.0,11.0,27.0,25.0,320.0,71.0,0.0,3995.0
HG00596,HG00148,0.0,1.0,2.0,12.0,30.0,125.0,29.0,2.0,106.0,35.0
HG00596,HG02239,1.0,0.0,2.0,9.0,7.0,24.0,4.0,1.0,171.0,2.0
HG00596,HG00338,39.0,84.0,2.0,1.0,6.0,32.0,535.0,397.0,103.0,3.0
HG00596,HG00255,142.0,77.0,69.0,11.0,26.0,24.0,165.0,71.0,264.0,3994.0
HG00596,HG03882,1.0,69.0,58.0,0.0,4.0,0.0,324.0,5.0,0.0,23.0
HG00596,HG04039,0.0,20.0,58.0,9.0,27.0,26.0,326.0,5.0,281.0,0.0
HG00596,HG03904,1.0,81.0,62.0,0.0,8.0,0.0,164.0,156.0,405.0,0.0
HG00596,NA21099,1.0,55.0,67.0,0.0,0.0,2.0,12.0,18.0,222.0,19.0
HG00596,HG03941,0.0,69.0,3.0,11.0,46.0,29.0,534.0,405.0,0.0,35.0
HG00596,HG03977,0.0,69.0,2.0,0.0,13.0,0.0,10.0,20.0,155.0,3992.0
HG00596,NA21111,129.0,78.0,17.0,29.0,26.0,26.0,95.0,320.0,0.0,4019.0
HG00596,NA21110,0.0,87.0,2.0,0.0,5.0,1.0,14.0,2.0,0.0,1.0
HG00596,HG03009,3.0,81.0,62.0,12.0,31.0,170.0,326.0,5.0,0.0,0.0
HG00596,NA20899,1.0,55.0,63.0,1.0,5.0,25.0,10.0,22.0,231.0,3997.0
HG00607,NA20801,63.0,84.0,75.0,2.0,22.0,564.0,55.0,395.0,328.0,42.0
HG00607,HG01776,63.0,69.0,67.0,67.0,323.0,53.0,19.0,404.0,57.0,4005.0
HG00607,HG00325,45.0,52.0,6.0,11.0,24.0,209.0,55.0,395.0,318.0,6.0
HG00607,HG02223,149.0,0.0,2.0,12.0,23.0,1.0,28.0,0.0,297.0,12.0
HG00607,HG00313,141.0,54.0,61.0,11.0,23.0,211.0,55.0,395.0,442.0,14.0
HG00607,HG01506,36.0,65.0,72.0,12.0,23.0,560.0,3.0,1.0,0.0,2.0
HG00607,HG00148,63.0,1.0,2.0,13.0,34.0,124.0,39.0,43.0,312.0,32.0
HG00607,HG02239,6.0,0.0,2.0,10.0,47.0,560.0,527.0,411.0,32.0,55.0
HG00607,HG00338,47.0,59.0,61.0,2.0,2.0,152.0,56.0,7.0,416.0,4013.0
HG00607,HG00255,37.0,77.0,71.0,12.0,22.0,564.0,497.0,396.0,326.0,13.0
HG00607,HG03882,62.0,62.0,67.0,1.0,0.0,0.0,16.0,1.0,0.0,12.0
HG00607,HG04039,44.0,62.0,65.0,10.0,23.0,561.0,15.0,0.0,452.0,2.0
HG00607,HG03904,45.0,56.0,69.0,1.0,4.0,0.0,56.0,395.0,202.0,2450.0
HG00607,NA21099,111.0,55.0,73.0,1.0,306.0,564.0,15.0,0.0,34.0,4006.0
HG00607,HG03941,137.0,59.0,62.0,12.0,42.0,254.0,4.0,0.0,0.0,15.0
HG00607,HG03977,153.0,49.0,63.0,1.0,9.0,0.0,70.0,401.0,31.0,2.0
HG00607,NA21111,0.0,76.0,56.0,30.0,22.0,177.0,27.0,2.0,0.0,29.0
HG00607,NA21110,42.0,61.0,63.0,1.0,1.0,1.0,15.0,0.0,0.0,22.0
HG00607,HG03009,118.0,56.0,69.0,13.0,27.0,170.0,47.0,400.0,0.0,1.0
HG00607,NA20899,37.0,55.0,63.0,2.0,1.0,153.0,496.0,396.0,100.0,16.0
NA20801,HG01776,0.0,54.0,5.0,67.0,54.0,517.0,9.0,27.0,167.0,4044.0
NA20801,HG00325,29.0,54.0,62.0,1.0,2.0,468.0,0.0,0.0,386.0,27.0
NA20801,HG02223,135.0,84.0,8.0,24.0,39.0,466.0,62.0,322.0,213.0,50.0
NA20801,HG00313,138.0,64.0,9.0,0.0,1.0,7.0,0.0,0.0,0.0,35.0
NA20801,HG01506,2.0,76.0,6.0,1.0,1.0,7.0,54.0,396.0,123.0,33.0
NA20801,HG00148,0.0,1.0,4.0,25.0,50.0,469.0,58.0,323.0,237.0,40.0
NA20801,HG02239,88.0,80.0,0.0,22.0,7.0,18.0,164.0,323.0,275.0,60.0
NA20801,HG00338,31.0,2.0,4.0,0.0,24.0,8.0,1.0,0.0,279.0,4045.0
NA20801,HG00255,1.0,8.0,7.0,2.0,0.0,0.0,7.0,361.0,196.0,34.0
NA20801,HG03882,5.0,58.0,20.0,29.0,22.0,564.0,73.0,323.0,0.0,25.0
NA20801,HG04039,28.0,74.0,9.0,22.0,39.0,20.0,72.0,323.0,188.0,25.0
NA20801,HG03904,29.0,60.0,26.0,1.0,1.0,2.0,1.0,0.0,194.0,28.0
NA20801,NA21099,74.0,75.0,9.0,1.0,0.0,3.0,72.0,396.0,196.0,4028.0
NA20801,HG03941,144.0,54.0,30.0,24.0,50.0,23.0,55.0,28.0,8.0,20.0
NA20801,HG03977,141.0,54.0,29.0,29.0,15.0,564.0,60.0,22.0,82.0,42.0
NA20801,NA21111,28.0,81.0,7.0,0.0,0.0,2.0,67.0,27.0,0.0,16.0
NA20801,NA21110,80.0,67.0,21.0,24.0,23.0,134.0,72.0,323.0,30.0,27.0
NA20801,HG03009,94.0,90.0,8.0,25.0,35.0,469.0,36.0,21.0,0.0,24.0
NA20801,NA20899,80.0,99.0,27.0,1.0,0.0,1.0,6.0,10.0,203.0,50.0
HG01776,HG00325,29.0,98.0,65.0,362.0,35.0,169.0,60.0,27.0,515.0,11.0
HG01776,HG02223,96.0,69.0,65.0,363.0,327.0,54.0,40.0,404.0,221.0,4005.0
HG01776,HG00313,40.0,81.0,65.0,362.0,34.0,171.0,60.0,21.0,153.0,4.0
HG01776,HG01506,2.0,3.0,1.0,363.0,311.0,513.0,16.0,72.0,0.0,4007.0
HG01776,HG00148,0.0,53.0,3.0,364.0,35.0,159.0,46.0,400.0,154.0,36.0
HG01776,HG02239,0.0,69.0,65.0,1.0,51.0,513.0,161.0,20.0,180.0,3.0
HG01776,HG00338,31.0,54.0,3.0,367.0,323.0,109.0,61.0,27.0,448.0,4.0
HG01776,HG00255,1.0,17.0,34.0,363.0,310.0,517.0,4.0,72.0,173.0,4006.0
HG01776,HG03882,5.0,4.0,0.0,366.0,323.0,53.0,39.0,406.0,0.0,24.0
HG01776,HG04039,1.0,93.0,6.0,1.0,6.0,512.0,40.0,406.0,190.0,1.0
HG01776,HG03904,2.0,31.0,27.0,366.0,309.0,53.0,3.0,27.0,173.0,1.0
HG01776,NA21099,2.0,78.0,35.0,2.0,54.0,515.0,38.0,19.0,119.0,20.0
HG01776,HG03941,0.0,0.0,1.0,2.0,52.0,212.0,15.0,1.0,0.0,36.0
HG01776,HG03977,96.0,0.0,0.0,366.0,314.0,53.0,74.0,21.0,179.0,4004.0
HG01776,NA21111,28.0,73.0,58.0,1.0,4.0,125.0,40.0,370.0,0.0,4031.0
HG01776,NA21110,80.0,101.0,20.0,363.0,324.0,54.0,38.0,406.0,0.0,0.0
HG01776,HG03009,93.0,25.0,27.0,0.0,7.0,62.0,50.0,27.0,0.0,1.0
HG01776,NA20899,2.0,80.0,4.0,367.0,310.0,110.0,3.0,23.0,153.0,4007.0
HG00325,HG02223,93.0,111.0,8.0,3.0,41.0,66.0,62.0,395.0,243.0,3.0
HG00325,HG00313,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
HG00325,HG01506,31.0,30.0,66.0,2.0,3.0,463.0,18.0,0.0,0.0,6.0
HG00325,HG00148,29.0,102.0,8.0,2.0,0.0,1.0,58.0,390.0,318.0,22.0
HG00325,HG02239,39.0,90.0,8.0,1.0,64.0,23.0,306.0,71.0,165.0,2.0
HG00325,HG00338,0.0,0.0,0.0,1.0,26.0,169.0,1.0,0.0,188.0,1.0
HG00325,HG00255,30.0,97.0,69.0,1.0,2.0,103.0,1.0,0.0,2.0,2.0
HG00325,HG03882,32.0,27.0,58.0,10.0,24.0,209.0,39.0,423.0,0.0,22.0
HG00325,HG04039,1.0,29.0,58.0,1.0,31.0,462.0,35.0,423.0,394.0,16916.0
HG00325,HG03904,0.0,89.0,60.0,2.0,1.0,209.0,1.0,0.0,596.0,5771.0
HG00325,NA21099,39.0,30.0,67.0,365.0,59.0,464.0,72.0,70.0,226.0,22.0
HG00325,HG03941,38.0,0.0,3.0,3.0,52.0,97.0,55.0,28.0,0.0,11.0
HG00325,HG03977,93.0,13.0,2.0,10.0,17.0,209.0,60.0,22.0,164.0,2.0
HG00325,NA21111,2.0,72.0,15.0,1.0,2.0,172.0,67.0,359.0,0.0,15.0
HG00325,NA21110,75.0,4.0,2.0,3.0,25.0,210.0,72.0,423.0,0.0,3.0
HG00325,HG03009,90.0,89.0,60.0,4.0,32.0,69.0,36.0,21.0,0.0,5044.0
HG00325,NA20899,39.0,89.0,61.0,2.0,2.0,170.0,503.0,74.0,147.0,7.0
HG02223,HG00313,95.0,19.0,1.0,3.0,40.0,68.0,62.0,395.0,142.0,2.0
HG02223,HG01506,137.0,92.0,72.0,4.0,5.0,459.0,25.0,1.0,0.0,10.0
HG02223,HG00148,95.0,1.0,0.0,1.0,1.0,67.0,55.0,2.0,93.0,3.0
HG02223,HG02239,96.0,0.0,0.0,2.0,24.0,459.0,8.0,1.0,171.0,3.0
HG02223,HG00338,95.0,84.0,62.0,12.0,25.0,153.0,63.0,7.0,91.0,4008.0
HG02223,HG00255,136.0,77.0,1.0,4.0,0.0,466.0,315.0,391.0,280.0,1.0
HG02223,HG03882,1.0,69.0,65.0,11.0,23.0,1.0,64.0,5.0,0.0,0.0
HG02223,HG04039,95.0,93.0,65.0,2.0,0.0,460.0,65.0,5.0,2408.0,1.0
HG02223,HG03904,96.0,85.0,71.0,11.0,27.0,1.0,63.0,395.0,328.0,2447.0
HG02223,NA21099,96.0,24.0,3.0,366.0,320.0,462.0,63.0,435.0,189.0,3992.0
HG02223,HG03941,95.0,69.0,61.0,0.0,21.0,33.0,25.0,403.0,0.0,13.0
HG02223,HG03977,0.0,69.0,62.0,11.0,32.0,1.0,84.0,401.0,156.0,1.0
HG02223,NA21111,138.0,62.0,1.0,24.0,39.0,166.0,42.0,320.0,0.0,29.0
HG02223,NA21110,0.0,124.0,62.0,0.0,2.0,2.0,18.0,2.0,0.0,7.0
HG02223,HG03009,3.0,94.0,2.0,1.0,4.0,5.0,60.0,5.0,0.0,1.0
HG02223,NA20899,94.0,22.0,63.0,12.0,24.0,154.0,501.0,322.0,142.0,4.0
